id,texto,RT_Count,Favorite_Count
11078,b'No cabe duda que @MiguelUribeT ha hecho hasta lo imposible para lograr consensos y por eso cuenta con apoyos de muchos sectores. En cambio @CarlosFGalan quiere hacerle el favor a Claudia Lopez como ya se lo hizo a Petro. https://t.co/wjimXBQatX',379,0
11079,"b'Partido ""Centro Democratico"" invita a votar por @MiguelUribeT futuro al alcalde de Bogota por una capital y una Colombia con un rumbo Justo, honesto, libre, prospero por nuestras nuevas generaciones.\nRechazado toda politica SocialistaCoruptaCriminal. https://t.co/Cyf5Lcx2Bf'",0,0
11080,b'Somos la unica opcion que le dice no a la droga en ningun lugar del espacio publico. #MiguelUribeEsSeguridad https://t.co/BeKpnXCppi',1060,0
11081,"b'Lo prometido, hoy 11 de Septiembre pido a \n@CarlosFGalan y \n@MiguelUribeT\n se tomen un cafe y conversen, de ustedes depende el futuro de la ciudad, no podemos repetir la pendejada del 2011.\n#SeamosSeriosConBogota\n#SeamosResponsablesConBogota\n#BogotaLosNecesita https://t.co/I97YEJ1ZMS'",66,0
11082,b'@EmelRojasC @SuPresenciaIgle @MiguelUribeT @7MarcoFidelR @manolitosalazar @PatricioMasmelo @ernestocortes28 @avancemosbog @clarasandoval @JhonMiltonR @MarcoAcostaR Cuando fue  eso? Porque no avisan?',0,0
11083,b'No cabe duda que @MiguelUribeT ha hecho hasta lo imposible para lograr consensos y por eso cuenta con apoyos de muchos sectores. En cambio @CarlosFGalan quiere hacerle el favor a Claudia Lopez como ya se lo hizo a Petro. https://t.co/wjimXBQatX',379,0
11084,b'@davidvargash91 @Penalosadas @EnriquePenalosa @MiguelUribeT @CarlosFGalan Pero transmilenio tiene 18 anos ',0,0
11085,b'Vamos a traer 3.000 nuevos policias a Bogota para garantizar una mayor seguridad en el transporte publico. #MiguelEsSeguridadEnTransmi https://t.co/vcdaLQ78Th',413,0
11086,b'@MiguelUribeT @CarlosFGalan Obsesion???? Ego politico el suyo!!!! Que no entiende que ud se debe unir a Galan!!! Definitivamente el poder enloquece y no les importa el futuro de Bogota!!!!',0,0
11087,"b'@dianalizethp @pipe38 @MMMaldonadoC @HOLLMANMORRIS @MiguelUribeT @EnriquePenalosa Esa vieja es ciega sordomuda y corrupta defiendien lo indefendible, disque PARTIDO verde... Son tan coherentes que siendo mujeres quieren verse como hombres'",0,0
11088,b'Invito a los ciudadanos a depositar su voto de confianza en mi el proximo 27 de octubre votando #CD11 al Concejo de Bogota. Por mi equipo de Ediles y por @MiguelUribeT el Alcalde que merece Bogota.\n#ModoBogota https://t.co/ecw8STqOgl',24,0
11089,"b'La mayor diferencia entre @MiguelUribeT y @CarlosFGalan es que el primero nunca se ha victimizado con el secuestro y muerte de su mama para hacer campana, el segundo siempre reencaucha el asesinato del papa. Y los mato el mismo narco.'",766,0
11090,b'#Encuesta Centro Nacional de Consultoria - @CMILANOTICIA @ClaudiaLopez 34 % (encuesta anterior 40 %) @CarlosFGalan 23 % (24%) @MiguelUribeT 16 % (13%) \n@HOLLMANMORRIS 9 % (11%) \nVoto en blanco: 9 %. Ninguno: 4 %.\nNo sabe no responde: 5 %. \n https://t.co/U8eoYQLook https://t.co/D2NNVHA4AY',0,0
11091,b'@Mistermopilas @MiguelUribeT @CarlosFGalan Jajajja esta personificando su papel de uribista y sus cualidades son olvido cinismo se hace el marica y los malos son otros no yo y corrupto por donde lo vea con otro ingrediente lo lleva por herencia.',0,0
11092,b'No cabe duda que @MiguelUribeT ha hecho hasta lo imposible para lograr consensos y por eso cuenta con apoyos de muchos sectores. En cambio @CarlosFGalan quiere hacerle el favor a Claudia Lopez como ya se lo hizo a Petro. https://t.co/wjimXBQatX',379,0
11093,b'@madelenrod @ALEXBEDCO @danielpacheco @ClaudiaLopez @MiguelUribeT @CarlosFGalan @HOLLMANMORRIS @petrogustavo Te voy a hacer una pregunta : a vos te pagan por hacerle mala campana a @HOLLMANMORRIS cierto ?...',0,0
11094,"b'Tanto @MiguelUribeT, @CarlosFGalan y @ClaudiaLopez han recibido financiacion de constructoras o empresas ligadas al gremio constructor... @HOLLMANMORRIS ni siquiera ha reportado financiacion externa. Estamos mal de candidatos! @ReveladosCol @RevistaSemana @MeDicenWally @YoAlejoV https://t.co/HIZ1M8WFuf'",2,1
11095,b'No cabe duda que @MiguelUribeT ha hecho hasta lo imposible para lograr consensos y por eso cuenta con apoyos de muchos sectores. En cambio @CarlosFGalan quiere hacerle el favor a Claudia Lopez como ya se lo hizo a Petro. https://t.co/wjimXBQatX',379,0
11096,"b'Por fin en algo estoy de acuerdo con @CarlosFGalan ""Merecemos mas"" \n\nPor eso mi voto sera por @MiguelUribeT no cabe duda que es el mejor para administrar esta ciudad. https://t.co/t8zySoWuFb'",432,0
11097,b'@poll_data @MiguelUribeT se alio con @AlvaroUribeVel el que saco adelante en negocio de Pablo Escobar cuando fue Director de la Aeronautica Civil en 1982:https://t.co/zbNj5xiKAs .Y ya sabemos la historia en que termino: https://t.co/Qwgh84lCLt. alguien sin escrupulos no es digno de gobernar https://t.co/uZTRafiaCW',14,12
11098,b'@RevistaSemana @MiguelUribeT @CarlosFGalan He aqui la independencia https://t.co/4NAkYFBb87',0,0
11099,"b'La mayor diferencia entre @MiguelUribeT y @CarlosFGalan es que el primero nunca se ha victimizado con el secuestro y muerte de su mama para hacer campana, el segundo siempre reencaucha el asesinato del papa. Y los mato el mismo narco.'",766,0
11100,b'No cabe duda que @MiguelUribeT ha hecho hasta lo imposible para lograr consensos y por eso cuenta con apoyos de muchos sectores. En cambio @CarlosFGalan quiere hacerle el favor a Claudia Lopez como ya se lo hizo a Petro. https://t.co/wjimXBQatX',379,0
11101,b'@HOLLMANMORRIS @ClaudiaLopez @MiguelUribeT https://t.co/XUiHsHgSG9',0,0
11102,b'#AlAire | Hoy a las 6 de la tarde nos vamos a reunir las familias de la Reserva Activa con el Candidato @MiguelUribeT y el Presidente @AlvaroUribeVel.  !Tenemos que seguir construyendo sobre lo construido ! @Horadelaverdad @FlondonoHoyos',5,0
11103,b'Vamos a traer 3.000 nuevos policias a Bogota para garantizar una mayor seguridad en el transporte publico. #MiguelEsSeguridadEnTransmi https://t.co/vcdaLQ78Th',413,0
11104,b'@SANTAMARIAURIBE @CarlosFGalan @MiguelUribeT @SANTAMARIABARVO @GabrielSantosCD @CeDemocratico @AForeroM @jjUscategui @JulUscategui @RafaNietoLoaiza @RaGomezMar @mgomezmartinez @lucaspom Galan ya hizo su acuerdo',0,0
11105,"b'Por fin en algo estoy de acuerdo con @CarlosFGalan ""Merecemos mas"" \n\nPor eso mi voto sera por @MiguelUribeT no cabe duda que es el mejor para administrar esta ciudad. https://t.co/t8zySoWuFb'",432,0
11106,"b'A votar por @MiguelUribeT defendiendo principios, valores morales en ninos, jovenes y nuevas generaciones para que tenga una vida digna, como agentes morales creados por Dios.\nHagamos  patria sin corrupcion, sin odios, sin destruccion al bien. \nAlcalde de Bogota es @MiguelUribeT https://t.co/CAc24PLGTb'",12,11
11107,"b'@alexa301213 @poll_data @MiguelUribeT No preciosa, no botes tu voto. Mejor vota por Hollman Morris'",0,1
11108,"b'@ccampo5200 @CarlosFGalan El que se debe ir es @MiguelUribeT que a pesar de venderle el alma a todos los politicos tradicionales y evangelicos, no despega, si se quiere unir a Galan bienvenido, pero que no traten de someterlo a una candidatura inviable. El voto util para frenar a Claudia Lopez es Galan.'",0,0
11109,"b'@lramayab @HOLLMANMORRIS @petrogustavo @MiguelUribeT Regresamos al uso de argumentos cuestionables, @MiguelUribeT no pronuncio esa frase, y esto queda constatado en la investigacion realizada por Colombia Check.\nhttps://t.co/GlSW3JzxeY'",0,0
11110,"b'@angelamrobledo @ElJuliSastoque @MiguelUribeT Si Angela Maria ese debe ser el reto, evitar que ese titere y Galan lleguen a la alcaldia a seguir el caos de Penalosa '",1,0
11111,b'@angelamrobledo @JoseNorbertoCa1 @MiguelUribeT Por su puesto holman es el candidato',1,0
11112,"b'Todos saben que se trata de @MiguelUribeT donde @EnriquePenalosa le esta haciendo la segunda, que mas corruptos que esto: https://t.co/qAq7wrrLAb'",1,0
11113,b'@CeDemocratico @MiguelUribeT Bla bla bla....',0,0
11114,"b'Poner una valla publicitaria en Bogota no vale menos de 10 millones, aunque la mayoria vale mas de 50. Cuenten las vallas de @MiguelUribeT y multipliquen. Sumenle a eso los mas de 100 millones que vale cada portada de periodico de circulacion nacional.'",19,0
11115,b'@fefernandezt @ghitis @MiguelUribeT @CarlosFGalan MI VOTO VA POR EL DR MIGUEL URIBE https://t.co/sYEHqqpusw',1,0
11116,"b'Muy desafortunado que @CarlosFGalan no haya aceptado la opcion de mirar una union con @MiguelUribeT . Esa union no significaba per se que Miguel fuera el candidato, Galan estaba en muy buenas chances de haberlo sido. Triste para la ciudad.'",0,1
11117,"b'La q apoya @MiguelUribeT q se gasto mas de $100 MILLONES en una sola pagina en @ELTIEMPO,hace un articulo:de donde sacan tanta plata los aspirante al Concejo/JAL,pero omite ""convenientemente"",?De donde saca su candidato @MiguelUribeT tanta plata para publicidad?Q tal de Concejala https://t.co/uZZUXJJaev'",55,0
11118,b'No cabe duda que @MiguelUribeT ha hecho hasta lo imposible para lograr consensos y por eso cuenta con apoyos de muchos sectores. En cambio @CarlosFGalan quiere hacerle el favor a Claudia Lopez como ya se lo hizo a Petro. https://t.co/wjimXBQatX',379,0
11119,b'#AlAire | Hoy a las 6 de la tarde nos vamos a reunir las familias de la Reserva Activa con el Candidato @MiguelUribeT y el Presidente @AlvaroUribeVel.  !Tenemos que seguir construyendo sobre lo construido ! @Horadelaverdad @FlondonoHoyos',5,3
11120,"b'@Autonomo16 @angelamrobledo @MiguelUribeT Solo ser titere supera sus exageraciones, simple como eso.'",0,0
11121,b'Se acaba de divulgar la encuesta del @CNCSocial y @CMILANOTICIA el unico candidato que crece es @MiguelUribeT \n\n @ClaudiaLopez 34% (-6%)\n @CarlosFGalan 23% (-1%)\n @MiguelUribeT 16% (+ 3%) \n @HOLLMANMORRIS 9% (-2%)\n\nSeguimos creciendo \n\n#Avancemos',71,0
11122,b'Vamos a traer 3.000 nuevos policias a Bogota para garantizar una mayor seguridad en el transporte publico. #MiguelEsSeguridadEnTransmi https://t.co/vcdaLQ78Th',413,0
11123,"b'Por fin en algo estoy de acuerdo con @CarlosFGalan ""Merecemos mas"" \n\nPor eso mi voto sera por @MiguelUribeT no cabe duda que es el mejor para administrar esta ciudad. https://t.co/t8zySoWuFb'",432,0
11124,b'@estratozero @ALEXBEDCO @danielpacheco @ClaudiaLopez @MiguelUribeT @CarlosFGalan @HOLLMANMORRIS @petrogustavo Ayyyy me deprimi!!!! ',0,0
11125,"b'@pipe38 @arscarosi @MMMaldonadoC @HOLLMANMORRIS @MiguelUribeT @EnriquePenalosa Lea, lea.'",0,0
11126,"b'Bogota votara por la vida, la educacion, el agua y la Paz, no por este otro titere de Alvaro Uribe @MiguelUribeT.'",1375,0
11127,b'Amigo uribefajardista busque a alguien que le lea este informe de la contraloria que detalla los actos de corrupcion en el metro que quieren meterles a la fuerza @ClaudiaLopez @MiguelUribeT y @CarlosFGalan\n\nDESCARGUE INFORME:  https://t.co/i4FYw4famj',8,0
11128,"b'#MiguelUribeAlcalde \n\nApoyo total a @MiguelUribeT. Bogotanos, si quieren ver estas imagenes algun dia en su ciudad voten por Miguel Uribe, no se dejen meter cuentos de comunistas que se oponen a que el Metro en nuestra capital sea una realidad\n\n#MiguelUribeAlcalde https://t.co/LI28l2wUy8'",144,0
11129,b'@AntonioNova9 @MiguelUribeT @gsoler1953 @CarlosFGalan miguel @CeDemocratico dan ganas de ',0,0
11130,"b'Por fin en algo estoy de acuerdo con @CarlosFGalan ""Merecemos mas"" \n\nPor eso mi voto sera por @MiguelUribeT no cabe duda que es el mejor para administrar esta ciudad. https://t.co/t8zySoWuFb'",432,0
11131,b'@Brisa7766433bri @poll_data @MiguelUribeT Mejor vota por Hollman',0,0
11132,b'Somos la unica opcion que le dice no a la droga en ningun lugar del espacio publico. #MiguelUribeEsSeguridad https://t.co/BeKpnXCppi',1060,0
11133,"b'Nueva encuesta en #Bogota con margen de error del 3,7% . Confirma que @ClaudiaLopez sigue bajando (esta en el margen en ambas) @CarlosFGalan se consolida en el 2 lugar y se vuelve la opcion real. @MiguelUribeT y @HOLLMANMORRIS alternan 3 y 4 puesto sin chance. #piensesuvoto https://t.co/SoSD6QitWI'",16,40
11134,b'No cabe duda que @MiguelUribeT ha hecho hasta lo imposible para lograr consensos y por eso cuenta con apoyos de muchos sectores. En cambio @CarlosFGalan quiere hacerle el favor a Claudia Lopez como ya se lo hizo a Petro. https://t.co/wjimXBQatX',379,0
11135,"b'@casallas89 @SoyJuanDuenas @ledamadu @CarlosFGalan @MiguelUribeT Galan esta disparando en el pie a su principal formula para empatar y vencer a Claudia, por ego y desprecio al uribismo, mas que cualquier cosa. \n\nEsta condenando a Bogota. Todos lo saben. Que diran sus votantes ante una decision tan egoista?'",0,0
11136,b'@Barbin67645750 @Monyrica @MiguelUribeT @HOLLMANMORRIS Hollman mas petro = Maduro mas Chavez',0,0
11137,"b'Lamento que @CarlosFGalan este obsesionado en que se repita la historia que lidero hace 8 anos. Por egos politicos condeno a Bogota a uno de los peores alcaldes que ha tenido. Desde el principio de esta contienda he buscado generar union, porque Bogota lo necesita. https://t.co/XFZsw2y8DK'",1805,0
11138,b'@PartidoLiberal IMBECILES! MISERABLES! Miren un ejemplo en lo que han convertido nuestro glorioso partido. Seguramente asi sera el Acta de Compromiso que firmaron con el paraco uribismo para la candidatura de su ninito imberbe @MiguelUribeT Porque mejor no lo dejan en la cuna? https://t.co/FDTG88GFuX',0,0
11139,"b'Julio Cesar Turbay, abuelo de @MiguelUribeT nombro a @AlvaroUribeVel Director de Aero Civil (epoca en el que se le autorizo pistas a Pablo Escobar) en 1980. 40 anos despues @AlvaroUribeVel quiere nombrarlo alcalde al Nieto d Turbay.\n\n@yohirakerman @amoralesan @AngelicaLozanoC https://t.co/pAS928pCnI'",1694,0
11140,"b'Si hoy @ClaudiaLopez continua cayendo, @CarlosFGalan sigue de segundo y por encima de 20%, y @MiguelUribeT sigue de tercero o cuarto por debajo de 20% en la encuesta del @CNCSocial, esto ya sera entre #GalanOClaudia. Y con Miguel #EsaPlaticaSePerdio. https://t.co/sCDgjWy9qm'",15,0
11141,"b'Bogota votara por la vida, la educacion, el agua y la Paz, no por este otro titere de Alvaro Uribe @MiguelUribeT.'",1375,0
11142,b'@CeDemocratico @MiguelUribeT https://t.co/hTLzRVZXLW',0,0
11143,b'No cabe duda que @MiguelUribeT ha hecho hasta lo imposible para lograr consensos y por eso cuenta con apoyos de muchos sectores. En cambio @CarlosFGalan quiere hacerle el favor a Claudia Lopez como ya se lo hizo a Petro. https://t.co/wjimXBQatX',379,0
11144,"b'@ledamadu @CarlosFGalan @MiguelUribeT Se lo respondo, las posibilidades de los 2 estan muy alejadas.'",1,0
11145,"b'@ledamadu @CarlosFGalan @MiguelUribeT Miguel ha querido tender puentes con Galan, informese primero vale..'",1,0
11146,"b'""Si Rosa Elvira Cely no hubiera salido con los dos companeros de estudio despues de terminar sus clases en horas de la noche, hoy no estuvieramos lamentando su muerte""\n\nEse fue el argumento del dpto. Juridico de la secretaria de gobierno.\n\n@MiguelUribeT era el Sec. de Gbno.'",74,0
11147,"b'@MiguelUribeT No te va a alcanzar Miguelito, y lo sabes, esa maquinaria cristiana no es infalible. Ahora mucho menos que @CarlosFGalan ya dijo que no va contigo.'",0,0
11148,b'@HOLLMANMORRIS Pareces un Abuelito Bailando En Un Jarin Infantil\nEstas Fuera de Onda\nHoy hay Que Trabajar Por El Bien De Bogota .\nUd De Alcalde Seria Como Dejar Un Mico Cuidando Un Maizal:. Ud Nooooo \nEl Alcalde Proximo Es @MiguelUribeT https://t.co/T8HE6jgSmi',0,0
11149,b'Saldremos al parque para respaldar al unico candidato que esta dando la pelea para que en nuestros parques y en el espacio publico no haya consumo de droga @MiguelUribeT #Avancemos https://t.co/WEsE3eTXyA',24,0
11150,"b'Partido """"Centro Democratico"""" invita a votar por @MiguelUribeT a la alcaldia de Bogota por una vogota con principios, valores morales, con seguridad, con paz, con prosperidad, con libertad. https://t.co/FCf3LZZfs0'",0,0
11151,b'@poll_data @MiguelUribeT futuro alcalde #SiSePuede',0,0
11152,b'Se acaba de divulgar la encuesta del @CNCSocial y @CMILANOTICIA el unico candidato que crece es @MiguelUribeT \n\n @ClaudiaLopez 34% (-6%)\n @CarlosFGalan 23% (-1%)\n @MiguelUribeT 16% (+ 3%) \n @HOLLMANMORRIS 9% (-2%)\n\nSeguimos creciendo \n\n#Avancemos',71,0
11153,b'@MiguelUribeT Blablabla y llegan y no sirven para nada los pedazos de inutiles estos..en campana prometen el eden y el paraiso y llegan a sus cargos a realizar malos manejos..',0,0
11154,b'@MiguelUribeT @CarlosFGalan Milhouse esta llorando',0,0
11155,b'Siempre es facil compartir ideas claras y soluciones a necesidades cuando ves futuro en lo que dices @MiguelUribeT Alcalde @sarag12  concejo L1 @franconancy87 Edil Fontibon L87 https://t.co/TafZkjyDKK',4,0
11156,"b'La tendencia se mantiene, @MiguelUribeT es el unico candidato que crece y crece; la candidata estara derrotada el 27 de Octubre. \n\nLo lograremos! #Avancemos\n#MiguelEsSeguridadEnTransmi https://t.co/mZMdpwSz30'",2,0
11157,b'Vamos a traer 3.000 nuevos policias a Bogota para garantizar una mayor seguridad en el transporte publico. #MiguelEsSeguridadEnTransmi https://t.co/vcdaLQ78Th',413,0
11158,b'@AndresHolguinC @HOLLMANMORRIS @petrogustavo O es q ya se le  olvido la perlita contra Rosa Elvira (Y TODAS LAS MUJERES) q se mando siendo secretario de gobierno @MiguelUribeT??!!! https://t.co/3kaQsOcVZ3\nRespeten nuestra lucha machos asquerosos!!! No vamos a ser usadas en funcion de sus intereses #MorrisAlcandeBogotaHumana',0,1
11159,"b'Exfuncionarios y excontratistas de la Secretaria de Gobierno de Bogota que con @MiguelUribeT se hicieron cargo de la relacion de la Alcaldia con ediles y lideres comunales, son los que ahora coordinan la campana de el en las localidades.\nhttps://t.co/VV3RZz8b2O'",49,0
11160,"b'#MiguelEsSeguridadEnTransmi porque se arreglaran las puertas, que ademas de brindar mayor seguridad, evitan la exposicion de contaminacion de todos los vehiculos de la via.\n\n@MiguelUribeT\n \n#Avancemos'",14,0
11161,b'No cabe duda que @MiguelUribeT ha hecho hasta lo imposible para lograr consensos y por eso cuenta con apoyos de muchos sectores. En cambio @CarlosFGalan quiere hacerle el favor a Claudia Lopez como ya se lo hizo a Petro. https://t.co/wjimXBQatX',379,0
11162,"b'El Penalosismo empeoro la inseguridad, destruyo el medio ambiente y nos condeno a un desastroso sistema de transporte.\nLos bogotanos no pueden darle ni un solo voto a quienes destruyeron a Bogota.\n@MiguelUribeT @CarlosFGalan https://t.co/76KY8dZ7Qo'",121,0
11163,b'@caritosarita @Monyrica @MiguelUribeT @HOLLMANMORRIS De que habla??? Hacer filas en mercados?\nPrecisamente se estan robando la obra mas grande de colombia 22 billones.\n\nA hora defienden que los roben     que estupidez',0,0
11164,b'@neggrita007 @CarlosFGalan @MiguelUribeT Jajajajajajajajajajajajajajaja en campana la gente se vuelve tan ridicula ',0,0
11165,b'Por favor @CarlosFGalan y @MiguelUribeT  https://t.co/dVpSgdbO3s',0,0
11166,b'Vamos a traer 3.000 nuevos policias a Bogota para garantizar una mayor seguridad en el transporte publico. #MiguelEsSeguridadEnTransmi https://t.co/vcdaLQ78Th',413,0
11167,"b'@dianalizethp @arscarosi @MMMaldonadoC @HOLLMANMORRIS @MiguelUribeT Quien dio ponencia positiva al POT de @EnriquePenalosa, el verde, quien duro 4 anos despotricando del metro elevado el polo en que campana estan???'",0,0
11168,b'No cabe duda que @MiguelUribeT ha hecho hasta lo imposible para lograr consensos y por eso cuenta con apoyos de muchos sectores. En cambio @CarlosFGalan quiere hacerle el favor a Claudia Lopez como ya se lo hizo a Petro. https://t.co/wjimXBQatX',379,0
11169,"b'Lo prometido, hoy 11 de Septiembre pido a \n@CarlosFGalan y \n@MiguelUribeT\n se tomen un cafe y conversen, de ustedes depende el futuro de la ciudad, no podemos repetir la pendejada del 2011.\n#SeamosSeriosConBogota\n#SeamosResponsablesConBogota\n#BogotaLosNecesita https://t.co/I97YEJ1ZMS'",66,0
11170,"b'Esta encuesta esta claramente manipulada,nadie en su sano juicio votaria por @MiguelUribeT;el que culpo Rosa Elvira Cely de su empalamiento y posterior muerte,del Cartel de los bares,de""robemos en sus justas proporciones,el que NUNCA a montado en @TransMilenio pero lo defiende: https://t.co/2ROLHgIU1b'",8,9
11171,"b'@ClaudiaLopez @MiguelUribeT @CarlosFGalan @Bogota Hollman no mas populismo con nuestras necesidades en nuestra hermosa Bogota, que a la vez son sus obligaciones como politicos, no favores. @NCBogota @jsanchezcristo @NoticiasRCN @VeeduriaBogota @ConcejoDeBogota @CNE_COLOMBIA https://t.co/5SsYAwMrzx'",1,0
11172,"b'Lamento que @CarlosFGalan este obsesionado en que se repita la historia que lidero hace 8 anos. Por egos politicos condeno a Bogota a uno de los peores alcaldes que ha tenido. Desde el principio de esta contienda he buscado generar union, porque Bogota lo necesita. https://t.co/XFZsw2y8DK'",1805,0
11173,b'@MartinSantosR Si no son del todo confiables. Por eso es que Claudia se puede llevar su sorpresita  @MiguelUribeT alcalde #Avancemos',8,0
11174,b'@MiguelUribeT Los que se iban a robar La Plata del metro de Bogota estan decididos a no dejarselo robar',0,0
11175,b'No cabe duda que @MiguelUribeT ha hecho hasta lo imposible para lograr consensos y por eso cuenta con apoyos de muchos sectores. En cambio @CarlosFGalan quiere hacerle el favor a Claudia Lopez como ya se lo hizo a Petro. https://t.co/wjimXBQatX',379,0
11176,b'@CeDemocratico @MiguelUribeT Sabian que!!!! https://t.co/uvzdz9815E',0,0
11177,"b'Julio Cesar Turbay, abuelo de @MiguelUribeT nombro a @AlvaroUribeVel Director de Aero Civil (epoca en el que se le autorizo pistas a Pablo Escobar) en 1980. 40 anos despues @AlvaroUribeVel quiere nombrarlo alcalde al Nieto d Turbay.\n\n@yohirakerman @amoralesan @AngelicaLozanoC https://t.co/pAS928pCnI'",1694,0
11178,b'No cabe duda que @MiguelUribeT ha hecho hasta lo imposible para lograr consensos y por eso cuenta con apoyos de muchos sectores. En cambio @CarlosFGalan quiere hacerle el favor a Claudia Lopez como ya se lo hizo a Petro. https://t.co/wjimXBQatX',379,0
11179,"b'Eliminaremos los puntos de mayor ocurrencia del delito, previniendo y controlando su desplazamiento, principalmente en estaciones de Transmilenio. \n\n#MiguelEsSeguridadEnTransmi https://t.co/VPO9TbCd2h'",239,0
11180,"b'Por fin en algo estoy de acuerdo con @CarlosFGalan ""Merecemos mas"" \n\nPor eso mi voto sera por @MiguelUribeT no cabe duda que es el mejor para administrar esta ciudad. https://t.co/t8zySoWuFb'",432,0
11181,"b'Poner una valla publicitaria en Bogota no vale menos de 10 millones, aunque la mayoria vale mas de 50. Cuenten las vallas de @MiguelUribeT y multipliquen. Sumenle a eso los mas de 100 millones que vale cada portada de periodico de circulacion nacional.'",19,0
11182,b'#MiguelEsSeguridadEnTransmi\n#MiguelUribeEsSeguridad \n@MiguelUribeT https://t.co/HaPH2HNl9f',7,0
11183,b'Somos la unica opcion que le dice no a la droga en ningun lugar del espacio publico. #MiguelUribeEsSeguridad https://t.co/BeKpnXCppi',1060,0
11184,"b'Coherencia uribestia:\nNo voten por @HOLLMANMORRIS porque se separo de la esposa,le daba una mensualidad de 12 millones,hasta que el juez lo obligo a darle 10. !!Que maltrato!!.\nVoten @MiguelUribeT que dijo:\nLa violacion,tortura y muerte de Rosa Elvira Cely es culpa de ella.'",59,0
11185,b'No cabe duda que @MiguelUribeT ha hecho hasta lo imposible para lograr consensos y por eso cuenta con apoyos de muchos sectores. En cambio @CarlosFGalan quiere hacerle el favor a Claudia Lopez como ya se lo hizo a Petro. https://t.co/wjimXBQatX',379,0
11186,"b'@AndresHolguinC @HOLLMANMORRIS @petrogustavo La desigualdad de genero es la base de todas las desigualdades y el capitalismo  esta estructuralmente relacionado con el machismo. Lo que es irreponsable es andar escupiendo afirmaciones huecas disfrazadas de ""defensa de las mujeres"" cuando se apoya un macho como @MiguelUribeT'",0,0
11187,b'@MiguelUribeT @CarlosFGalan Blablabla..la misma verborrea barata de estos politiqueros charlatanes y nunca hacen nada por la comunidad..',0,0
11188,"b'@MiguelUribeT Gomelo maricon, cuyo unico merito es ser nieto de uno de los presidentes mas torpes y criminales que hemos tenido. NO sabe donde esta parado'",0,0
11189,"b'Segun encuesta de @CMILANOTICIA  y @CNCSocial el unico candidato a la alcaldia que crece es @MiguelUribeT \ncon 3 puntos mas. Cada dia se suman mas personas a esta propuesta de ""una Bogota prospera, incluyente, equitativa y con desarrollo social."" @MiguelUribeT  #Avancemos https://t.co/jIIbzIHVEe'",0,5
11190,b'Si no votamos masivamente por @MiguelUribeT nos toca pensar para que ciudad irnos donde gane la gamin de @ClaudiaLopez https://t.co/NgUonwsLIJ',99,0
11191,"b'@DanielQuiroga @ghitis @clarasandoval @pilar_rod @SophyCh_E @AlvaroUribeVel @OmarGamboa @MiguelUribeT @Sofisma8 @ernestocortes28 @CGurisattiNTN24 NINGUN margen de error justifica el disparate de Datexco con resultados totalmente dispares. La prueba es que aunque CNC tambien es telefonica, muestra resultados coherentes con Invamer y Guarumo.'",5,6
11192,b'@fefernandezt @MiguelUribeT @CarlosFGalan https://t.co/wBg1AcTXG7',0,0
11193,b'@MiguelUribeT Si como no aumentar la fuerza jajajajajajjajjaja no sea corrupto https://t.co/vex6sjlhAb',0,0
11194,b'Vamos a traer 3.000 nuevos policias a Bogota para garantizar una mayor seguridad en el transporte publico. #MiguelEsSeguridadEnTransmi https://t.co/vcdaLQ78Th',413,0
11195,b'@MovNaranja3 @HOLLMANMORRIS @MiguelUribeT Es que el 1% de 20 billones ya me alcanza para comprar otro apartamento en la reserva van der harmen... imaginese la corrupcion tan malparida de estos cuellos verdes rojos azules oscuros...',0,0
11196,b'Vamos a traer 3.000 nuevos policias a Bogota para garantizar una mayor seguridad en el transporte publico. #MiguelEsSeguridadEnTransmi https://t.co/vcdaLQ78Th',413,0
11197,"b'La mayor diferencia entre @MiguelUribeT y @CarlosFGalan es que el primero nunca se ha victimizado con el secuestro y muerte de su mama para hacer campana, el segundo siempre reencaucha el asesinato del papa. Y los mato el mismo narco.'",766,0
11198,b'@SANTAMARIAURIBE @CarlosFGalan @MiguelUribeT @SANTAMARIABARVO @GabrielSantosCD @CeDemocratico @AForeroM @jjUscategui @JulUscategui @RafaNietoLoaiza @RaGomezMar @mgomezmartinez @lucaspom Creo que ya no tiene caso insistir sobre eso. Todo parece que sobre la conciencia de Galan pesara otra alcaldia de izquierda!',1,0
11199,"b'Los bogotanos queremos mas seguridad cuando hacemos uso del transporte publico y sabemos que, con nuestro candidato a la Alcaldia, @MiguelUribeT, la vamos a conseguir.\n#MiguelEsSeguridadEnTransmi https://t.co/TF32HFNxb4'",77,0
11200,"b'Lo prometido, hoy 11 de Septiembre pido a \n@CarlosFGalan y \n@MiguelUribeT\n se tomen un cafe y conversen, de ustedes depende el futuro de la ciudad, no podemos repetir la pendejada del 2011.\n#SeamosSeriosConBogota\n#SeamosResponsablesConBogota\n#BogotaLosNecesita https://t.co/I97YEJ1ZMS'",66,0
11201,"b'Por fin en algo estoy de acuerdo con @CarlosFGalan ""Merecemos mas"" \n\nPor eso mi voto sera por @MiguelUribeT no cabe duda que es el mejor para administrar esta ciudad. https://t.co/t8zySoWuFb'",432,0
11202,b'Columna dedicada a @HOLLMANMORRIS y a @MiguelUribeT https://t.co/jHAbb4xB2v',81,0
